tube_assembly_id,supplier,quote_date,annual_usage,min_order_quantity,bracket_pricing,quantity,cost,material_id,diameter,wall,length,num_bends,bend_radius,end_a_1x,end_a_2x,end_x_1x,end_x_2x,end_a,end_x,num_boss,num_bracket,other,type_totals,component_totals,spec_totals
TA-11069,S-0066,2002-01-30,30,0,Yes,40,2.72085375828358,SP-0035,6.35,0.89,40.0,4,19.05,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,2
TA-11069,S-0066,2002-01-30,30,0,Yes,50,2.5483660967155,SP-0035,6.35,0.89,40.0,4,19.05,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,2
TA-11069,S-0066,2002-01-30,30,0,Yes,60,2.4315196162984103,SP-0035,6.35,0.89,40.0,4,19.05,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,2
TA-11074,S-0066,2013-06-01,0,0,Yes,1,27.545166728799302,SP-0029,12.7,1.65,21.0,1,38.1,N,N,N,N,EF-003,EF-003,0,0,0,3,3.0,0
TA-11074,S-0066,2013-06-01,0,0,Yes,2,15.6852489664651,SP-0029,12.7,1.65,21.0,1,38.1,N,N,N,N,EF-003,EF-003,0,0,0,3,3.0,0
TA-11074,S-0066,2013-06-01,0,0,Yes,5,8.56874189725299,SP-0029,12.7,1.65,21.0,1,38.1,N,N,N,N,EF-003,EF-003,0,0,0,3,3.0,0
TA-11074,S-0066,2013-06-01,0,0,Yes,10,6.198427580220669,SP-0029,12.7,1.65,21.0,1,38.1,N,N,N,N,EF-003,EF-003,0,0,0,3,3.0,0
TA-11074,S-0066,2013-06-01,0,0,Yes,25,4.77401334275524,SP-0029,12.7,1.65,21.0,1,38.1,N,N,N,N,EF-003,EF-003,0,0,0,3,3.0,0
TA-11074,S-0066,2013-06-01,0,0,Yes,50,4.36783272035299,SP-0029,12.7,1.65,21.0,1,38.1,N,N,N,N,EF-003,EF-003,0,0,0,3,3.0,0
TA-11074,S-0066,2013-06-01,0,0,Yes,100,4.178652704439609,SP-0029,12.7,1.65,21.0,1,38.1,N,N,N,N,EF-003,EF-003,0,0,0,3,3.0,0
TA-11074,S-0066,2013-06-01,0,0,Yes,250,4.06737034213762,SP-0029,12.7,1.65,21.0,1,38.1,N,N,N,N,EF-003,EF-003,0,0,0,3,3.0,0
TA-11077,S-0030,2014-02-13,1,10,No,10,10.63859383607,SP-0008,6.35,2.375,69.0,10,19.0,N,N,N,N,EF-015,EF-015,0,0,0,2,4.0,1
TA-11078,S-0030,2014-02-13,1,10,No,10,10.5551320643435,SP-0008,6.35,2.375,69.0,11,19.0,N,N,N,N,EF-015,EF-015,0,0,0,2,4.0,1
TA-11081,S-0030,2014-02-12,1,10,No,10,10.655286190415199,SP-0008,6.35,2.375,85.0,10,19.0,N,N,N,N,EF-015,EF-015,0,0,0,2,4.0,1
TA-11082,S-0030,2014-02-12,1,10,No,10,10.7888250251776,SP-0008,6.35,2.375,96.0,8,19.0,N,N,N,N,NONE,NONE,0,0,0,2,4.0,1
TA-11085,S-0066,2013-08-01,0,0,Yes,1,21.638855349621394,SP-0035,9.52,0.89,52.0,4,38.1,N,Y,N,N,EF-018,EF-018,0,0,0,2,4.0,0
TA-11085,S-0066,2013-08-01,0,0,Yes,2,12.0741363097656,SP-0035,9.52,0.89,52.0,4,38.1,N,Y,N,N,EF-018,EF-018,0,0,0,2,4.0,0
TA-11085,S-0066,2013-08-01,0,0,Yes,5,6.334748474040611,SP-0035,9.52,0.89,52.0,4,38.1,N,Y,N,N,EF-018,EF-018,0,0,0,2,4.0,0
TA-11085,S-0066,2013-08-01,0,0,Yes,10,4.42069184244643,SP-0035,9.52,0.89,52.0,4,38.1,N,Y,N,N,EF-018,EF-018,0,0,0,2,4.0,0
TA-11085,S-0066,2013-08-01,0,0,Yes,25,3.27448351073597,SP-0035,9.52,0.89,52.0,4,38.1,N,Y,N,N,EF-018,EF-018,0,0,0,2,4.0,0
TA-11085,S-0066,2013-08-01,0,0,Yes,50,2.9573287781752997,SP-0035,9.52,0.89,52.0,4,38.1,N,Y,N,N,EF-018,EF-018,0,0,0,2,4.0,0
TA-11085,S-0066,2013-08-01,0,0,Yes,100,2.81822582529782,SP-0035,9.52,0.89,52.0,4,38.1,N,Y,N,N,EF-018,EF-018,0,0,0,2,4.0,0
TA-11085,S-0066,2013-08-01,0,0,Yes,250,2.73198199451378,SP-0035,9.52,0.89,52.0,4,38.1,N,Y,N,N,EF-018,EF-018,0,0,0,2,4.0,0
TA-11086,S-0066,2013-06-01,0,0,Yes,1,21.1909438413559,SP-0019,9.52,0.71,109.0,6,31.8,N,N,N,N,NONE,NONE,0,0,0,1,2.0,0
TA-11086,S-0066,2013-06-01,0,0,Yes,2,11.626224801500099,SP-0019,9.52,0.71,109.0,6,31.8,N,N,N,N,NONE,NONE,0,0,0,1,2.0,0
TA-11086,S-0066,2013-06-01,0,0,Yes,5,5.88683696577511,SP-0019,9.52,0.71,109.0,6,31.8,N,N,N,N,NONE,NONE,0,0,0,1,2.0,0
TA-11086,S-0066,2013-06-01,0,0,Yes,10,3.9727803341809302,SP-0019,9.52,0.71,109.0,6,31.8,N,N,N,N,NONE,NONE,0,0,0,1,2.0,0
TA-11086,S-0066,2013-06-01,0,0,Yes,25,2.82657200247047,SP-0019,9.52,0.71,109.0,6,31.8,N,N,N,N,NONE,NONE,0,0,0,1,2.0,0
TA-11086,S-0066,2013-06-01,0,0,Yes,50,2.50941726990981,SP-0019,9.52,0.71,109.0,6,31.8,N,N,N,N,NONE,NONE,0,0,0,1,2.0,0
TA-11086,S-0066,2013-06-01,0,0,Yes,100,2.37031431703232,SP-0019,9.52,0.71,109.0,6,31.8,N,N,N,N,NONE,NONE,0,0,0,1,2.0,0
TA-11086,S-0066,2013-06-01,0,0,Yes,250,2.2840704862482797,SP-0019,9.52,0.71,109.0,6,31.8,N,N,N,N,NONE,NONE,0,0,0,1,2.0,0
TA-11094,S-0030,2014-02-12,1,1,No,1,21.805778893074304,SP-0041,6.35,2.375,83.0,9,19.0,N,N,N,N,EF-015,EF-015,0,0,0,2,4.0,2
TA-11097,S-0030,2014-02-12,1,1,No,1,40.1757148500748,SP-0041,6.35,2.375,70.0,7,19.0,N,N,N,N,EF-015,EF-015,0,0,0,2,4.0,2
TA-11098,S-0030,2014-02-12,1,1,No,1,32.530616559928305,SP-0041,6.35,2.375,70.0,5,19.0,N,N,N,N,EF-015,EF-015,0,0,0,2,4.0,2
TA-11099,S-0030,2014-02-12,1,1,No,1,39.680508337831,SP-0041,6.35,2.375,70.0,4,19.0,N,N,N,N,NONE,NONE,0,0,0,2,4.0,2
TA-11100,S-0066,2013-02-12,1,1,No,1,2.50385315179471,SP-0029,12.7,0.89,61.0,2,25.4,N,N,N,N,EF-003,EF-003,0,0,0,3,3.0,0
TA-11101,S-0041,2013-02-15,1,0,Yes,1,33.2845545645243,SP-0029,12.7,0.89,121.0,5,25.4,N,N,N,N,EF-003,EF-003,0,0,0,3,3.0,0
TA-11101,S-0041,2013-02-15,1,0,Yes,6,7.6339700539163,SP-0029,12.7,0.89,121.0,5,25.4,N,N,N,N,EF-003,EF-003,0,0,0,3,3.0,0
TA-11101,S-0041,2013-02-15,1,0,Yes,20,2.8989055379667596,SP-0029,12.7,0.89,121.0,5,25.4,N,N,N,N,EF-003,EF-003,0,0,0,3,3.0,0
TA-11102,S-0072,2006-11-08,6,1,No,1,10.4327214658113,SP-0028,12.7,0.89,72.0,4,25.4,N,N,N,N,EF-003,EF-003,0,0,0,2,4.0,5
TA-11103,S-0072,2006-11-08,6,1,No,1,11.7124686322841,SP-0028,12.7,0.89,96.0,5,25.4,N,N,N,N,EF-003,EF-003,0,0,0,2,4.0,5
TA-11107,S-0066,2011-08-01,300,30,No,30,24.3402346945021,SP-0029,88.9,1.65,83.0,3,152.4,N,Y,Y,Y,EF-017,EF-017,0,0,0,0,0.0,0
TA-11108,S-0066,2011-08-01,140,1,No,1,32.4638471425471,SP-0029,152.4,1.65,82.0,2,152.4,N,Y,N,Y,EF-017,EF-017,0,0,0,0,0.0,3
TA-11109,S-0041,2012-09-01,1,0,Yes,1,31.7460759056993,SP-0029,19.05,1.65,70.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,1,2.0,0
TA-11109,S-0041,2012-09-01,1,0,Yes,6,8.03458655820346,SP-0029,19.05,1.65,70.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,1,2.0,0
TA-11109,S-0041,2012-09-01,1,0,Yes,20,3.66118971973537,SP-0029,19.05,1.65,70.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,1,2.0,0
TA-11114,S-0072,2006-12-19,2,1,No,1,11.876610116679599,SP-0029,12.7,1.65,111.0,5,31.75,N,N,N,N,EF-003,EF-003,0,0,0,2,4.0,5
TA-11115,S-0072,2013-01-16,20000,1,No,1,3.1075599672829903,SP-0038,6.35,0.89,63.0,8,12.7,N,N,N,N,EF-008,EF-003,0,0,0,3,3.0,4
TA-11116,S-0072,2013-01-16,18000,1,No,1,3.3078682194265596,SP-0038,6.35,0.89,65.0,9,12.7,N,N,N,N,EF-008,EF-003,0,0,0,3,3.0,4
TA-11117,S-0072,2013-02-01,28000,1,No,1,1.84172309609788,SP-0035,6.35,0.89,60.0,7,12.7,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,3
TA-11118,S-0072,2013-10-21,50,1,Yes,1,4.6543848032806,SP-0035,6.35,0.89,17.0,2,12.7,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,3
TA-11119,S-0072,2013-01-16,30000,1,Yes,1,2.31467313588133,SP-0038,6.35,0.89,79.0,8,12.7,N,N,N,N,EF-008,EF-003,0,0,0,3,3.0,4
TA-11120,S-0072,2013-01-16,30000,1,Yes,1,2.6958152267656295,SP-0038,6.35,0.89,84.0,8,12.7,N,N,N,N,EF-008,EF-003,0,0,0,3,3.0,4
TA-11121,S-0062,2011-01-01,275,1,Yes,1,9.584193453258631,SP-0028,41.28,1.65,132.0,5,101.6,N,N,N,N,EF-003,EF-003,0,0,0,2,2.0,4
TA-11121,S-0062,2010-11-04,50,1,Yes,1,20.784763218953604,SP-0028,41.28,1.65,132.0,5,101.6,N,N,N,N,EF-003,EF-003,0,0,0,2,2.0,4
TA-11123,S-0058,2007-10-26,11,1,No,1,53.3793671372056,SP-0029,15.88,1.65,49.0,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,2,4.0,8
TA-11126,S-0081,2009-07-01,65,1,No,1,4.86081358535079,SP-0029,25.4,1.65,33.0,3,50.8,Y,Y,N,N,EF-003,EF-009,0,0,0,1,1.0,5
TA-11128,S-0043,2007-10-11,1,25,No,25,7.6116892384391495,SP-0029,10.0,3.5,63.0,5,38.1,N,N,N,N,NONE,NONE,0,0,0,0,0.0,6
TA-11129,S-0043,2007-10-11,1,25,No,25,8.62046733028049,SP-0029,10.0,3.5,62.0,7,38.1,N,N,N,N,NONE,NONE,0,0,0,0,0.0,6
TA-11130,S-0062,2007-05-08,38,1,No,1,54.6841528351964,SP-0028,25.4,1.65,23.0,2,50.8,N,Y,N,Y,EF-003,EF-009,0,0,0,1,1.0,0
TA-11131,S-0072,2013-01-16,25000,1,Yes,1,2.31467313588133,SP-0037,6.35,1.65,78.0,8,12.7,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,3
TA-11133,S-0072,2011-06-23,4,0,Yes,3,13.735025567122701,SP-0035,6.35,0.89,60.0,5,19.05,N,N,N,N,EF-008,EF-008,0,0,0,2,4.0,5
TA-11133,S-0072,2011-06-23,4,0,Yes,6,10.7109273715662,SP-0035,6.35,0.89,60.0,5,19.05,N,N,N,N,EF-008,EF-008,0,0,0,2,4.0,5
TA-11133,S-0072,2011-06-23,4,0,Yes,9,9.61479610289167,SP-0035,6.35,0.89,60.0,5,19.05,N,N,N,N,EF-008,EF-008,0,0,0,2,4.0,5
TA-11133,S-0072,2011-06-23,4,0,Yes,12,7.46426445140577,SP-0035,6.35,0.89,60.0,5,19.05,N,N,N,N,EF-008,EF-008,0,0,0,2,4.0,5
TA-11134,S-0072,2014-05-29,13,0,Yes,3,15.1510936274155,SP-0035,6.35,0.89,71.0,7,19.05,N,N,N,N,EF-008,EF-008,0,0,0,2,4.0,6
TA-11134,S-0072,2014-05-29,13,0,Yes,6,11.7736739315502,SP-0035,6.35,0.89,71.0,7,19.05,N,N,N,N,EF-008,EF-008,0,0,0,2,4.0,6
TA-11134,S-0072,2014-05-29,13,0,Yes,9,9.88465583147399,SP-0035,6.35,0.89,71.0,7,19.05,N,N,N,N,EF-008,EF-008,0,0,0,2,4.0,6
TA-11134,S-0072,2014-05-29,13,0,Yes,12,8.02902244008836,SP-0035,6.35,0.89,71.0,7,19.05,N,N,N,N,EF-008,EF-008,0,0,0,2,4.0,6
TA-11135,S-0013,2010-06-14,4,4,No,4,15.023118910768199,SP-0038,6.35,0.89,60.0,7,12.7,N,N,N,N,EF-018,EF-003,0,0,0,3,3.0,4
TA-11136,S-0013,2011-05-01,3000,5,No,5,3.52208676685789,SP-0038,6.35,0.89,67.0,7,12.7,N,N,N,N,EF-018,EF-003,0,0,0,3,3.0,5
TA-11148,S-0041,2012-09-01,1,0,Yes,1,31.120112617750603,SP-0029,19.05,1.24,12.0,2,50.8,N,Y,N,Y,EF-003,EF-003,0,0,0,2,4.0,4
TA-11148,S-0041,2012-09-01,1,0,Yes,6,7.40862327025478,SP-0029,19.05,1.24,12.0,2,50.8,N,Y,N,Y,EF-003,EF-003,0,0,0,2,4.0,4
TA-11148,S-0041,2012-09-01,1,0,Yes,20,3.0380084908442404,SP-0029,19.05,1.24,12.0,2,50.8,N,Y,N,Y,EF-003,EF-003,0,0,0,2,4.0,4
TA-11151,S-0007,2007-01-25,1,10,No,10,67.3258291927021,SP-0029,57.15,3.05,28.0,1,152.4,Y,Y,N,N,EF-023,NONE,0,0,1,5,5.0,3
TA-11153,S-0058,2008-10-15,25,0,Yes,5,10.8639406197315,SP-0029,12.7,1.65,83.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,3,3.0,6
TA-11153,S-0058,2008-10-15,25,0,Yes,10,7.06643000617617,SP-0029,12.7,1.65,83.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,3,3.0,6
TA-11153,S-0058,2008-10-15,25,0,Yes,20,5.16628366986974,SP-0029,12.7,1.65,83.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,3,3.0,6
TA-11157,S-0072,2011-06-16,55,0,Yes,25,4.490243318885169,SP-0035,9.52,0.89,16.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0,2,4.0,3
TA-11157,S-0072,2011-06-16,55,0,Yes,50,3.8587159128214004,SP-0035,9.52,0.89,16.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0,2,4.0,3
TA-11157,S-0072,2011-06-16,55,0,Yes,75,2.7709308213194705,SP-0035,9.52,0.89,16.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0,2,4.0,3
TA-11159,S-0072,2011-06-15,8,1,No,1,20.025261096242602,SP-0035,12.7,1.24,69.0,7,25.4,N,N,N,Y,EF-008,EF-003,0,0,0,3,3.0,4
TA-11161,S-0066,2013-11-01,923,30,No,30,14.5696432843876,SP-0029,88.9,1.65,204.0,6,101.6,N,N,N,Y,EF-009,EF-009,0,0,0,0,0.0,2
TA-11162,S-0031,2013-04-23,7,1,No,1,6.8104805728816,SP-0035,6.35,0.89,26.0,5,12.7,N,N,N,Y,EF-018,EF-003,0,0,0,5,6.0,0
TA-11165,S-0031,2012-01-02,25,1,No,1,7.08868647863657,SP-0035,6.35,0.89,47.0,6,12.7,N,N,N,N,EF-003,EF-003,0,0,0,5,6.0,0
TA-11166,S-0031,2012-01-02,6,1,No,1,7.80089359736928,SP-0035,6.35,0.89,49.0,6,12.7,N,N,N,Y,EF-018,EF-003,0,0,0,5,6.0,0
TA-11167,S-0031,2012-02-07,1,3,No,3,15.546146013587599,SP-0035,6.35,0.89,46.0,4,12.7,N,N,N,N,EF-018,EF-003,0,0,0,5,6.0,0
TA-11168,S-0031,2009-09-28,1500,1,No,1,5.1746298470423895,SP-0035,6.35,0.89,58.0,5,12.7,N,N,N,N,EF-018,EF-003,0,0,0,5,6.0,0
TA-11170,S-0066,2012-08-13,1,0,Yes,1,36.2363192245845,SP-0029,9.52,0.89,87.0,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0,3,3.0,0
TA-11170,S-0066,2012-08-13,1,0,Yes,6,9.072294586669491,SP-0029,9.52,0.89,87.0,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0,3,3.0,0
TA-11170,S-0066,2012-08-13,1,0,Yes,20,3.06304702236219,SP-0029,9.52,0.89,87.0,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0,3,3.0,0
TA-11171,S-0072,2007-01-08,10,1,No,1,9.155756358395971,SP-0037,6.35,0.89,36.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0,2,4.0,0
TA-11172,S-0072,2007-01-08,10,1,No,1,10.0321049615241,SP-0037,6.35,0.89,44.0,3,19.05,N,N,N,N,EF-008,EF-008,0,0,0,2,4.0,0
TA-11174,S-0072,2007-01-19,10,1,No,1,7.158237955075309,SP-0037,6.35,0.89,35.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0,2,4.0,0
TA-11176,S-0072,2011-02-16,5,1,No,1,6.587915848277629,SP-0035,6.35,0.89,33.0,3,19.05,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,4
TA-11178,S-0072,2007-02-24,12,1,No,1,5.661490182113591,SP-0037,6.35,0.89,28.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0,2,4.0,0
TA-11179,S-0072,2007-02-03,75,1,No,1,3.81698502695815,SP-0037,6.35,0.89,15.0,2,12.7,N,N,N,N,EF-008,EF-008,0,0,0,2,4.0,0
TA-11183,S-0066,2011-08-01,179,20,No,20,25.5671227388815,SP-0029,69.85,1.65,92.0,2,127.0,N,N,Y,Y,EF-003,EF-003,1,0,0,3,3.0,0
TA-11184,S-0066,2012-12-06,179,20,No,20,26.298804271017104,SP-0029,69.85,1.65,121.0,3,127.0,Y,Y,N,N,EF-003,EF-003,1,0,0,3,3.0,0
TA-11185,S-0066,2011-08-01,179,20,No,20,26.2848939757293,SP-0029,69.85,1.65,16.0,1,152.4,Y,Y,Y,Y,EF-003,EF-003,1,0,0,2,3.0,0
TA-11188,S-0066,2012-08-13,45,0,Yes,1,30.3355719635216,SP-0029,9.52,0.89,11.0,1,31.75,N,Y,N,N,EF-003,EF-003,0,0,0,2,4.0,6
TA-11188,S-0066,2012-08-13,45,0,Yes,6,6.99687852973743,SP-0029,9.52,0.89,11.0,1,31.75,N,Y,N,N,EF-003,EF-003,0,0,0,2,4.0,6
TA-11188,S-0066,2012-08-13,45,0,Yes,20,1.8556333913856298,SP-0029,9.52,0.89,11.0,1,31.75,N,Y,N,N,EF-003,EF-003,0,0,0,2,4.0,6
TA-11193,S-0066,2012-08-13,1,0,Yes,1,30.9977020192185,SP-0029,9.52,0.89,69.0,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0,2,4.0,0
TA-11193,S-0066,2012-08-13,1,0,Yes,6,7.76194477056359,SP-0029,9.52,0.89,69.0,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0,2,4.0,0
TA-11193,S-0066,2012-08-13,1,0,Yes,20,2.62069963221179,SP-0029,9.52,0.89,69.0,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0,2,4.0,0
TA-11194,S-0013,2012-07-31,28,1,No,1,1.98360810803292,SP-0035,9.52,0.89,12.0,1,19.05,N,N,N,N,EF-008,EF-019,0,0,0,2,2.0,4
TA-11199,S-0072,2013-02-28,13,0,Yes,6,9.714950228963461,SP-0037,6.35,1.65,88.0,9,19.05,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,5
TA-11199,S-0072,2013-02-28,13,0,Yes,12,8.5242289523322,SP-0037,6.35,1.65,88.0,9,19.05,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,5
TA-11199,S-0072,2013-02-28,13,0,Yes,18,7.81758595171458,SP-0037,6.35,1.65,88.0,9,19.05,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,5
TA-11199,S-0072,2013-02-28,13,0,Yes,24,7.47539268763597,SP-0037,6.35,1.65,88.0,9,19.05,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,5
TA-11201,S-0013,2006-10-25,2,1,No,1,3.4163685226709997,SP-0029,15.88,1.65,33.0,1,38.1,N,N,N,N,EF-003,EF-003,0,0,0,2,4.0,0
TA-11206,S-0064,2012-09-19,1,0,Yes,1,153.227466712663,SP-0029,15.88,1.24,172.0,8,31.75,N,N,N,N,EF-017,EF-003,0,0,0,2,2.0,6
TA-11206,S-0064,2012-09-19,1,0,Yes,2,87.9269765138574,SP-0029,15.88,1.24,172.0,8,31.75,N,N,N,N,EF-017,EF-003,0,0,0,2,2.0,6
TA-11206,S-0064,2012-09-19,1,0,Yes,3,66.1601464475888,SP-0029,15.88,1.24,172.0,8,31.75,N,N,N,N,EF-017,EF-003,0,0,0,2,2.0,6
TA-11206,S-0064,2012-09-19,1,0,Yes,4,55.279513473512004,SP-0029,15.88,1.24,172.0,8,31.75,N,N,N,N,EF-017,EF-003,0,0,0,2,2.0,6
TA-11209,S-0041,2013-09-10,20,30,No,30,4.6822053938560995,SP-0029,19.05,1.24,119.0,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,3,3.0,0
TA-11211,S-0072,2006-12-31,25000,1,No,1,0.890258898415896,SP-0037,6.35,0.89,26.0,3,12.7,N,N,N,N,EF-008,EF-008,0,0,0,2,4.0,4
TA-11213,S-0072,2007-04-01,2600,1,No,1,1.88345398196113,SP-0037,6.35,1.65,50.0,5,12.7,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,4
TA-11217,S-0066,2011-08-25,195,1,Yes,1,61.4612486993874,SP-0028,50.8,1.65,246.0,6,101.6,N,N,N,N,EF-012,EF-012,2,0,0,6,6.0,0
TA-11217,S-0066,2013-06-27,29,0,Yes,3,126.925880382589,SP-0028,50.8,1.65,246.0,6,101.6,N,N,N,N,EF-012,EF-012,2,0,0,6,6.0,0
TA-11217,S-0066,2013-06-27,29,0,Yes,6,92.2363859940019,SP-0028,50.8,1.65,246.0,6,101.6,N,N,N,N,EF-012,EF-012,2,0,0,6,6.0,0
TA-11217,S-0066,2013-06-27,29,0,Yes,15,77.1631900201977,SP-0028,50.8,1.65,246.0,6,101.6,N,N,N,N,EF-012,EF-012,2,0,0,6,6.0,0
TA-11218,S-0058,2014-03-24,12,2,No,2,49.910139492441104,SP-0029,15.88,1.65,126.0,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,3,3.0,0
TA-11228,S-0072,2008-04-01,2100,1,No,1,2.1811343011189397,SP-0038,6.35,0.89,66.0,6,12.7,N,N,N,N,EF-008,EF-008,0,0,0,2,4.0,4
TA-11231,S-0066,2011-08-01,26,1,No,1,27.853975284187303,SP-0029,101.6,1.65,157.0,2,152.4,N,N,N,Y,EF-017,EF-017,0,0,0,0,0.0,5
TA-11232,S-0066,2011-08-01,26,1,No,1,55.126500225346796,SP-0029,101.6,1.65,168.0,2,152.4,N,N,N,N,EF-017,EF-017,0,0,0,0,0.0,5
TA-11234,S-0013,2011-05-01,600,61,No,61,1.44388865086828,SP-0035,9.52,1.24,52.0,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,2,4.0,4
TA-11238,S-0058,2008-07-30,10000,0,Yes,100,2.5956611006938504,SP-0029,19.05,1.24,81.0,5,38.1,N,N,N,N,EF-017,EF-017,0,0,0,0,0.0,0
TA-11238,S-0058,2008-07-30,10000,0,Yes,200,2.38978873043517,SP-0029,19.05,1.24,81.0,5,38.1,N,N,N,N,EF-017,EF-017,0,0,0,0,0.0,0
TA-11239,S-0013,2009-10-01,40,10,No,10,4.28158888956895,SP-0029,9.52,1.24,105.0,7,31.75,N,Y,N,N,EF-003,EF-003,0,0,0,2,4.0,5
TA-11241,S-0013,2009-10-01,40,10,No,10,4.462422728309679,SP-0029,9.52,1.24,88.0,5,31.75,N,N,N,N,EF-003,EF-003,0,0,0,3,3.0,4
TA-11243,S-0013,2009-10-01,40,10,No,10,3.3857658730379505,SP-0028,9.52,0.89,47.0,2,31.75,N,Y,N,N,EF-003,EF-003,0,0,0,2,4.0,5
TA-11245,S-0041,2013-09-10,1,40,No,40,11.3257624232847,SP-0029,25.4,1.65,120.0,5,50.8,N,N,N,Y,EF-003,EF-003,0,0,0,3,3.0,0
TA-11247,S-0072,2007-03-06,75,1,No,1,7.47261062857842,SP-0038,6.35,0.89,65.0,6,12.7,N,N,N,N,EF-008,EF-008,0,0,0,2,4.0,4
TA-11252,S-0041,2013-08-05,1,35,No,35,14.6197203474235,SP-0029,22.22,3.05,275.0,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,3,3.0,0
TA-11255,S-0026,2013-08-23,5,0,Yes,1,431.043884199574,SP-0037,127.0,1.65,21.0,1,127.0,Y,Y,Y,Y,EF-023,NONE,1,0,0,2,2.0,4
TA-11255,S-0026,2013-08-23,5,0,Yes,2,229.030229853719,SP-0037,127.0,1.65,21.0,1,127.0,Y,Y,Y,Y,EF-023,NONE,1,0,0,2,2.0,4
TA-11255,S-0026,2013-08-23,5,0,Yes,3,154.25682856395701,SP-0037,127.0,1.65,21.0,1,127.0,Y,Y,Y,Y,EF-023,NONE,1,0,0,2,2.0,4
TA-11255,S-0026,2013-08-23,5,0,Yes,4,122.446765299934,SP-0037,127.0,1.65,21.0,1,127.0,Y,Y,Y,Y,EF-023,NONE,1,0,0,2,2.0,4
TA-11255,S-0026,2013-08-23,5,0,Yes,5,103.361840165143,SP-0037,127.0,1.65,21.0,1,127.0,Y,Y,Y,Y,EF-023,NONE,1,0,0,2,2.0,4
TA-11257,S-0026,2008-03-01,5,1,No,1,172.379161264835,SP-0037,127.0,1.65,15.0,1,127.0,Y,Y,Y,Y,EF-023,NONE,1,0,0,2,2.0,4
TA-11258,S-0026,2008-03-01,1,1,No,1,21.7278812394629,SP-0037,127.0,1.65,15.0,1,127.0,Y,Y,Y,Y,EF-023,NONE,1,0,0,2,2.0,4
TA-11260,S-0066,2011-08-01,46,1,No,1,18.386628311345802,SP-0029,127.0,1.65,18.0,0,0.0,N,Y,N,Y,EF-003,EF-017,0,0,0,1,1.0,5
TA-11261,S-0064,2007-11-01,70,1,No,1,73.13755056392341,SP-0028,38.1,1.65,116.0,3,76.2,N,N,N,N,EF-012,NONE,1,0,0,2,3.0,5
TA-11264,S-0013,2010-01-01,75,10,No,1,5.81450343027882,SP-0029,63.5,1.65,57.0,2,101.6,N,Y,N,N,EF-009,NONE,0,0,0,0,0.0,0
TA-11265,S-0072,2012-02-29,15,10,No,1,12.202111026412899,SP-0029,19.05,1.65,118.0,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0,2,4.0,3
TA-11266,S-0072,2014-05-16,80,1,Yes,1,10.4215932295811,SP-0029,19.05,1.65,118.0,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0,2,4.0,3
TA-11266,S-0072,2014-05-16,80,10,Yes,1,10.0042843709486,SP-0029,19.05,1.65,118.0,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0,2,4.0,3
TA-11271,S-0072,2012-11-27,19,0,Yes,10,9.44787255943869,SP-0035,9.52,0.89,90.0,10,19.05,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,3
TA-11271,S-0072,2012-11-27,19,0,Yes,20,8.1152662708724,SP-0035,9.52,0.89,90.0,10,19.05,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,3
